latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
32.11155,-97.80971,327.65,1.37,1.16,2025-04-21,1601,T,82,6.1NRT,299.29,33.41,D
31.99209,-97.64928,320.18,1.34,1.15,2025-04-21,1601,T,75,6.1NRT,299.21,19.7,D
32.01207,-98.12452,309.64,1.43,1.18,2025-04-21,1601,T,53,6.1NRT,298.45,7.85,D
31.97295,-98.1212,309.28,1.43,1.18,2025-04-21,1601,T,51,6.1NRT,298.22,7.23,D
31.62758,-95.45785,315.19,1.06,1.03,2025-04-21,1601,T,70,6.1NRT,300.01,9.93,D
31.62618,-95.44701,309.48,1.06,1.03,2025-04-21,1601,T,52,6.1NRT,297.73,5.17,D
31.75519,-98.09114,310.17,1.41,1.18,2025-04-21,1601,T,46,6.1NRT,298.08,7.03,D
31.72072,-97.96446,314.47,1.39,1.17,2025-04-21,1601,T,61,6.1NRT,298.52,11.26,D
31.71357,-97.97222,318.55,1.39,1.17,2025-04-21,1601,T,72,6.1NRT,298.44,17.46,D
31.24284,-94.7108,306.09,1.02,1.01,2025-04-21,1603,T,44,6.1NRT,293.09,3.87,D
31.24143,-94.70045,306.89,1.02,1.01,2025-04-21,1603,T,51,6.1NRT,293.92,4.41,D
31.34945,-96.16685,311.23,1.12,1.05,2025-04-21,1603,T,60,6.1NRT,300.6,6.82,D
31.66099,-99.29137,315.26,1.68,1.27,2025-04-21,1603,T,63,6.1NRT,298.6,16.52,D
31.46446,-98.03518,319.89,1.39,1.17,2025-04-21,1603,T,73,6.1NRT,299.38,19.1,D
31.45547,-98.028,323.81,1.39,1.17,2025-04-21,1603,T,77,6.1NRT,300.21,25.62,D
31.31398,-98.14211,313.78,1.4,1.17,2025-04-21,1603,T,60,6.1NRT,299.98,10.5,D
31.0841,-96.68708,313.58,1.17,1.08,2025-04-21,1603,T,56,6.1NRT,302.73,6.77,D
31.24479,-98.34957,327.35,1.44,1.19,2025-04-21,1603,T,80,6.1NRT,300.6,33.93,D
31.00385,-99.11577,325.21,1.6,1.25,2025-04-21,1603,T,77,6.1NRT,302.37,30.46,D
30.25725,-95.26909,309.12,1.03,1.01,2025-04-21,1603,T,43,6.1NRT,293.72,6.64,D
30.4856,-99.05382,315.62,1.56,1.23,2025-04-21,1603,T,62,6.1NRT,301.78,13.31,D
30.14698,-98.79623,316.22,1.49,1.2,2025-04-21,1603,T,63,6.1NRT,302.06,13.43,D
29.86532,-98.54209,316.44,1.42,1.18,2025-04-21,1603,T,64,6.1NRT,300.54,13.43,D
29.77719,-99.377,315.39,1.6,1.25,2025-04-21,1603,T,60,6.1NRT,299.49,16.63,D
25.13378,-99.79549,318.28,1.48,1.2,2025-04-21,1603,T,60,6.1NRT,301.7,10.06,D
24.25623,-106.36668,320.06,4.38,1.93,2025-04-21,1605,T,55,6.1NRT,304.69,84.84,D
24.2522,-106.37286,318.92,4.38,1.93,2025-04-21,1605,T,38,6.1NRT,304.74,71.03,D
22.96784,-98.90111,315.52,1.23,1.1,2025-04-21,1605,T,34,6.1NRT,295.34,4.9,D
22.92045,-99.02119,320.74,1.24,1.11,2025-04-21,1605,T,65,6.1NRT,300.15,9.82,D
22.88542,-98.97821,322.04,1.24,1.11,2025-04-21,1605,T,68,6.1NRT,301.07,12.17,D
21.19899,-88.84699,320.19,2.51,1.52,2025-04-21,1605,T,73,6.1NRT,290.8,41.48,D
21.12422,-88.64858,314.16,2.61,1.55,2025-04-21,1605,T,49,6.1NRT,294.93,15.47,D
20.96527,-88.93855,321.82,2.5,1.52,2025-04-21,1605,T,73,6.1NRT,296.93,43.57,D
20.96098,-88.9156,321.53,2.51,1.52,2025-04-21,1605,T,74,6.1NRT,296.56,45.66,D
21.03892,-89.76991,320.62,2.15,1.43,2025-04-21,1605,T,73,6.1NRT,300.03,31.03,D
20.61271,-89.10872,321.91,2.47,1.51,2025-04-21,1605,T,75,6.1NRT,298.7,45.86,D
20.70361,-89.66941,329.81,2.23,1.45,2025-04-21,1605,T,83,6.1NRT,298.69,66.34,D
20.69983,-89.64895,319.56,2.23,1.45,2025-04-21,1605,T,72,6.1NRT,298.45,29.33,D
20.07589,-89.71436,312.26,2.28,1.46,2025-04-21,1605,T,49,6.1NRT,296.14,22.7,D
19.7368,-90.53984,316.53,2,1.38,2025-04-21,1605,T,68,6.1NRT,300.4,18.8,D
19.72281,-90.59943,321.41,1.98,1.37,2025-04-21,1605,T,75,6.1NRT,298.67,30.9,D
19.71793,-90.60674,315.04,1.98,1.37,2025-04-21,1605,T,65,6.1NRT,298.75,16.37,D
19.59045,-90.38282,318.88,2.07,1.4,2025-04-21,1605,T,51,6.1NRT,300.62,22.84,D
19.33139,-89.34418,312.6,2.52,1.53,2025-04-21,1605,T,45,6.1NRT,293.13,23.48,D
21.20189,-103.07659,324.27,2.26,1.46,2025-04-21,1605,T,65,6.1NRT,305.41,34.85,D
19.25944,-90.63258,316.47,2.02,1.38,2025-04-21,1605,T,71,6.1NRT,294.71,22.39,D
18.25516,-88.47441,319.38,3.09,1.67,2025-04-21,1605,T,0,6.1NRT,287.47,71.76,D
18.57137,-90.24758,319.41,2.23,1.45,2025-04-21,1605,T,73,6.1NRT,295.6,33.98,D
18.66608,-90.84216,316.87,2,1.38,2025-04-21,1605,T,70,6.1NRT,296.63,19.29,D
18.55878,-90.24989,328.77,2.23,1.45,2025-04-21,1605,T,83,6.1NRT,295.5,66.95,D
18.57103,-90.25418,326.99,2.23,1.45,2025-04-21,1605,T,82,6.1NRT,295.86,58.82,D
18.25414,-88.48131,319.22,3.09,1.67,2025-04-21,1605,T,29,6.1NRT,286.95,63.7,D
18.65836,-90.8313,318.31,2,1.38,2025-04-21,1605,T,73,6.1NRT,296.16,23.24,D
18.55844,-90.25647,327.95,2.23,1.45,2025-04-21,1605,T,82,6.1NRT,294.18,64.15,D
20.05778,-103.32972,321.23,2.28,1.46,2025-04-21,1605,T,61,6.1NRT,305.02,26.8,D
20.05834,-103.33709,319.26,2.28,1.46,2025-04-21,1605,T,53,6.1NRT,305.01,20.78,D
18.12958,-90.50867,313.98,2.17,1.43,2025-04-21,1605,T,52,6.1NRT,293.29,18.31,D
18.12602,-90.48914,314.46,2.18,1.43,2025-04-21,1605,T,56,6.1NRT,294.15,20.41,D
18.13716,-90.4925,315.06,2.18,1.43,2025-04-21,1605,T,58,6.1NRT,295.75,23.99,D
18.201,-91.00543,330.69,1.98,1.37,2025-04-21,1605,T,84,6.1NRT,297.2,59.57,D
18.32202,-91.77941,315.68,1.73,1.29,2025-04-21,1605,T,63,6.1NRT,297.17,14.55,D
19.0133,-97.81432,324.29,1.03,1.01,2025-04-21,1605,T,73,6.1NRT,304.2,10.78,D
19.17994,-99.25149,315.55,1.17,1.07,2025-04-21,1605,T,8,6.1NRT,301.39,10.34,D
17.89315,-91.04568,325.25,2,1.38,2025-04-21,1605,T,79,6.1NRT,295.27,44.95,D
19.02261,-98.62167,328.91,1.09,1.04,2025-04-21,1605,T,0,6.1NRT,297.41,28.61,D
18.64083,-96.49525,330.33,1,1,2025-04-21,1605,T,72,6.1NRT,294.23,21.26,D
18.63949,-96.48603,319.45,1,1,2025-04-21,1605,T,66,6.1NRT,294.03,9.1,D
19.2405,-101.10443,341.56,1.51,1.21,2025-04-21,1605,T,89,6.1NRT,308.38,60.47,D
19.23863,-101.0891,325.68,1.51,1.21,2025-04-21,1605,T,71,6.1NRT,306.5,20.98,D
19.10347,-100.41243,337,1.35,1.15,2025-04-21,1605,T,86,6.1NRT,309.27,36.78,D
19.10191,-100.39967,327.68,1.35,1.15,2025-04-21,1605,T,76,6.1NRT,307.68,17.85,D
17.57497,-91.03008,311.41,2.03,1.39,2025-04-21,1605,T,59,6.1NRT,293.46,12.21,D
18.97518,-100.61024,327.31,1.39,1.17,2025-04-21,1605,T,72,6.1NRT,310.15,16.73,D
17.51163,-91.12357,312.6,2,1.38,2025-04-21,1605,T,62,6.1NRT,294.39,14.44,D
17.50842,-91.10548,326.55,2.01,1.38,2025-04-21,1605,T,81,6.1NRT,294.33,51.11,D
17.50382,-91.11205,330.51,2.01,1.38,2025-04-21,1605,T,79,6.1NRT,294.98,65.47,D
18.61138,-99.05616,351.41,1.12,1.06,2025-04-21,1605,T,95,6.1NRT,306.58,62.31,D
18.61,-99.04581,326.69,1.12,1.06,2025-04-21,1605,T,72,6.1NRT,306.8,14.09,D
18.62323,-99.28938,325.37,1.15,1.07,2025-04-21,1605,T,42,6.1NRT,308.29,9.33,D
18.55617,-99.26191,338.81,1.15,1.07,2025-04-21,1605,T,86,6.1NRT,306.6,32.56,D
18.45997,-98.82315,330.09,1.1,1.04,2025-04-21,1605,T,78,6.1NRT,305.07,19.09,D
18.273,-98.87234,323.01,1.1,1.04,2025-04-21,1605,T,64,6.1NRT,305.92,9.96,D
18.23984,-98.8938,323.01,1.1,1.05,2025-04-21,1605,T,52,6.1NRT,304.09,8.82,D
18.23842,-98.88339,321.47,1.1,1.04,2025-04-21,1605,T,43,6.1NRT,303.97,7.22,D
18.52719,-101.45112,338.59,1.56,1.23,2025-04-21,1605,T,87,6.1NRT,308.77,54.39,D
18.67121,-103.16917,320.23,2.11,1.41,2025-04-21,1605,T,61,6.1NRT,304.06,24.19,D
18.59835,-102.96404,323.44,2.03,1.39,2025-04-21,1605,T,55,6.1NRT,305.73,30.53,D
18.08502,-99.25221,323.05,1.13,1.06,2025-04-21,1605,T,66,6.1NRT,304.89,8.83,D
18.08367,-99.24205,327.15,1.13,1.06,2025-04-21,1605,T,74,6.1NRT,306.8,14.2,D
17.90861,-98.69599,322.53,1.07,1.03,2025-04-21,1605,T,64,6.1NRT,306.12,8.85,D
17.78721,-98.48159,320.67,1.05,1.02,2025-04-21,1605,T,32,6.1NRT,304.98,8.35,D
17.7671,-98.60332,322.16,1.06,1.03,2025-04-21,1605,T,58,6.1NRT,307.94,8.15,D
17.73206,-98.47977,324.08,1.05,1.02,2025-04-21,1605,T,52,6.1NRT,304.92,11.64,D
17.86955,-99.71093,320.86,1.19,1.09,2025-04-21,1605,T,53,6.1NRT,303.84,10.22,D
17.89487,-99.97968,332.83,1.23,1.1,2025-04-21,1605,T,82,6.1NRT,308.76,28.07,D
17.89354,-99.96929,333.77,1.23,1.1,2025-04-21,1605,T,83,6.1NRT,309.19,29.67,D
17.68471,-98.47347,321.8,1.05,1.02,2025-04-21,1605,T,57,6.1NRT,306.29,8.57,D
17.6834,-98.46397,321.91,1.05,1.02,2025-04-21,1605,T,62,6.1NRT,305.73,8.66,D
46.75697,-118.35669,304.8,1.29,1.13,2025-04-21,1734,T,30,6.1NRT,290.41,5,D
43.33737,-115.09202,307.83,1,1,2025-04-21,1737,T,50,6.1NRT,290.88,5.26,D
42.77912,-114.44633,317.56,1.01,1,2025-04-21,1737,T,73,6.1NRT,291.3,12.44,D
42.77734,-114.43447,322.27,1.01,1,2025-04-21,1737,T,78,6.1NRT,294.13,16.64,D
41.10352,-112.04704,311.25,1.22,1.1,2025-04-21,1737,T,70,6.1NRT,297.51,5.88,D
41.74962,-122.67545,306.6,1.88,1.34,2025-04-21,1737,T,35,6.1NRT,291.66,12.73,D
41.74804,-122.65517,308.09,1.87,1.34,2025-04-21,1737,T,36,6.1NRT,294.71,13.53,D
36.27165,-121.22057,315.18,1.32,1.14,2025-04-21,1739,T,52,6.1NRT,301.96,9.5,D
34.88916,-120.27611,311.89,1.15,1.07,2025-04-21,1739,T,58,6.1NRT,288.75,10.76,D
34.75722,-120.38686,307.36,1.16,1.07,2025-04-21,1739,T,36,6.1NRT,292.33,5.55,D
34.65244,-119.99789,311.73,1.11,1.05,2025-04-21,1739,T,62,6.1NRT,298.08,5.31,D
33.50386,-114.64406,336.77,1.22,1.1,2025-04-21,1739,T,86,6.1NRT,307.36,36.77,D
33.49434,-114.64635,330.51,1.22,1.1,2025-04-21,1739,T,73,6.1NRT,311.34,26.53,D
47.78018,-110.59322,345.83,1.1,1.05,2025-04-21,1734,T,94,6.1NRT,295.69,59.57,D
47.77782,-110.57919,370.91,1.1,1.05,2025-04-21,1734,T,100,6.1NRT,298.43,135.04,D
42.53045,-73.42016,300.49,1.27,1.12,2025-04-21,1843,A,0,6.1NRT,279.43,5.01,D
45.77651,-66.41633,325.19,1.22,1.1,2025-04-21,1843,A,84,6.1NRT,293.6,30.01,D
45.77479,-66.43174,314.01,1.22,1.1,2025-04-21,1843,A,70,6.1NRT,290.14,15.45,D
45.80544,-66.42289,310.34,1.22,1.1,2025-04-21,1843,A,70,6.1NRT,290.08,11.95,D
45.81506,-66.42519,304.65,1.22,1.1,2025-04-21,1843,A,47,6.1NRT,290.09,6.91,D
18.08943,-66.58241,306.98,1.43,1.18,2025-04-21,1836,A,26,6.1NRT,296.61,6.69,D
17.89517,-71.31912,313.73,3.26,1.71,2025-04-21,1836,A,46,6.1NRT,299.24,30.59,D
18.71561,-69.66262,311.48,2.34,1.48,2025-04-21,1836,A,53,6.1NRT,297.02,21.22,D
18.56051,-71.46381,310.56,3.25,1.7,2025-04-21,1836,A,52,6.1NRT,295.59,30.46,D
18.56002,-71.47173,315.11,3.25,1.7,2025-04-21,1836,A,69,6.1NRT,295.81,51.43,D
18.89145,-70.85772,314.07,2.87,1.62,2025-04-21,1836,A,67,6.1NRT,300.32,37.77,D
18.88188,-70.86221,316.3,2.87,1.62,2025-04-21,1836,A,71,6.1NRT,300.21,47.28,D
19.15887,-71.64301,315.4,3.25,1.7,2025-04-21,1836,A,63,6.1NRT,298.92,38.3,D
19.15315,-71.67206,323.33,3.26,1.71,2025-04-21,1836,A,79,6.1NRT,300.69,78.56,D
19.15789,-71.64748,318.7,3.25,1.7,2025-04-21,1836,A,55,6.1NRT,299.12,50.68,D
19.15178,-71.67736,319.5,3.26,1.71,2025-04-21,1836,A,54,6.1NRT,300.86,52.98,D
35.00827,-91.95634,329.94,1,1,2025-04-21,2019,A,85,6.1NRT,298.02,24.44,D
35.00667,-91.96699,316.31,1,1,2025-04-21,2019,A,74,6.1NRT,297.65,9.7,D
34.54657,-97.46304,309.78,1.74,1.29,2025-04-21,2019,A,49,6.1NRT,299.27,9.06,D
34.61484,-97.35751,311.43,1.7,1.28,2025-04-21,2019,A,58,6.1NRT,299.81,11.54,D
35.61681,-91.84326,305.01,1,1,2025-04-21,2019,A,19,6.1NRT,294.12,3.54,D
35.56111,-92.52444,315.76,1.01,1.01,2025-04-21,2019,A,72,6.1NRT,298.19,10.86,D
35.45637,-93.2494,311.86,1.05,1.02,2025-04-21,2019,A,66,6.1NRT,297.23,8.74,D
35.36799,-93.96358,309.26,1.1,1.05,2025-04-21,2019,A,59,6.1NRT,299.16,5.43,D
35.78476,-91.95969,314.8,1,1,2025-04-21,2019,A,70,6.1NRT,295.42,11.04,D
36.26941,-91.62143,307.82,1,1,2025-04-21,2019,A,55,6.1NRT,296.35,4.73,D
36.41819,-91.1006,308.2,1.01,1.01,2025-04-21,2019,A,55,6.1NRT,295.93,5.16,D
36.23003,-92.82133,316.81,1.02,1.01,2025-04-21,2019,A,73,6.1NRT,298.17,11.51,D
36.07044,-95.83247,315.44,1.3,1.13,2025-04-21,2019,A,55,6.1NRT,301.11,7.25,D
36.46889,-94.16993,309.53,1.09,1.04,2025-04-21,2019,A,60,6.1NRT,297.46,5.78,D
36.47378,-94.47536,310.22,1.12,1.05,2025-04-21,2019,A,62,6.1NRT,295.88,7.8,D
36.47177,-94.48727,313.84,1.12,1.05,2025-04-21,2019,A,69,6.1NRT,295.95,10.98,D
36.33175,-96.71658,315.3,1.43,1.18,2025-04-21,2019,A,70,6.1NRT,296.24,15.9,D
36.82439,-94.37961,308.92,1.1,1.05,2025-04-21,2019,A,49,6.1NRT,298.47,4.98,D
37.41111,-91.0631,307.14,1.03,1.01,2025-04-21,2019,A,52,6.1NRT,297.08,4.07,D
37.59119,-90.61604,307.76,1.05,1.02,2025-04-21,2019,A,56,6.1NRT,297.1,4.32,D
37.07162,-94.12581,306.84,1.07,1.03,2025-04-21,2019,A,50,6.1NRT,296.27,4.77,D
36.81196,-96.31911,330.14,1.34,1.15,2025-04-21,2019,A,85,6.1NRT,298.54,36.79,D
36.80934,-96.33338,318.23,1.34,1.15,2025-04-21,2019,A,74,6.1NRT,299.74,16.8,D
36.43645,-98.26887,312.71,1.76,1.3,2025-04-21,2019,A,64,6.1NRT,297.32,17.04,D
36.4327,-98.28744,319.74,1.77,1.3,2025-04-21,2019,A,75,6.1NRT,298.47,30.37,D
36.81923,-96.33625,313.25,1.34,1.15,2025-04-21,2019,A,43,6.1NRT,298.41,9.76,D
37.53517,-96.62409,310.92,1.34,1.15,2025-04-21,2019,A,57,6.1NRT,296.93,8.63,D
37.53401,-96.63047,312.49,1.34,1.15,2025-04-21,2019,A,66,6.1NRT,297.33,10.41,D
37.93229,-95.09777,305,1.13,1.06,2025-04-21,2019,A,47,6.1NRT,294.37,4.8,D
37.9001,-95.28473,306.07,1.15,1.07,2025-04-21,2019,A,52,6.1NRT,293.51,5.47,D
37.70379,-96.38498,308.22,1.3,1.13,2025-04-21,2019,A,59,6.1NRT,296.48,6.69,D
37.88577,-96.12424,320.6,1.25,1.11,2025-04-21,2019,A,78,6.1NRT,296.67,19.72,D
37.88332,-96.13796,316.35,1.25,1.11,2025-04-21,2019,A,73,6.1NRT,296.45,14.41,D
38.13638,-95.05038,304.23,1.12,1.05,2025-04-21,2019,A,38,6.1NRT,294.11,3.58,D
38.15631,-95.2569,315.87,1.14,1.06,2025-04-21,2019,A,73,6.1NRT,295.75,13.66,D
38.04508,-95.99768,308.79,1.23,1.1,2025-04-21,2019,A,32,6.1NRT,297.01,5.18,D
38.04266,-96.01115,335.56,1.23,1.1,2025-04-21,2019,A,89,6.1NRT,299.5,43.46,D
38.04022,-96.02467,311.93,1.23,1.1,2025-04-21,2019,A,66,6.1NRT,297.95,8.41,D
38.1181,-96.50163,316.05,1.29,1.13,2025-04-21,2019,A,60,6.1NRT,298.12,12.23,D
38.11554,-96.51582,321.06,1.29,1.13,2025-04-21,2019,A,78,6.1NRT,298.34,19.03,D
38.11859,-96.50831,319.36,1.29,1.13,2025-04-21,2019,A,57,6.1NRT,298.8,16.06,D
38.16662,-96.58249,334.3,1.3,1.13,2025-04-21,2019,A,88,6.1NRT,300.08,44.41,D
38.16402,-96.59672,324.8,1.3,1.13,2025-04-21,2019,A,81,6.1NRT,299.83,26.99,D
17.72822,-88.6667,326.91,1.06,1.03,2025-04-21,2014,A,45,6.1NRT,295.43,17.6,D
38.18927,-96.51451,313.81,1.29,1.13,2025-04-21,2019,A,30,6.1NRT,297.93,9.15,D
38.18669,-96.52872,345.43,1.29,1.13,2025-04-21,2019,A,94,6.1NRT,300.64,69.23,D
38.19899,-96.51746,321.44,1.29,1.13,2025-04-21,2019,A,78,6.1NRT,297.57,19.74,D
17.52204,-90.59053,355.85,1.33,1.14,2025-04-21,2014,A,98,6.1NRT,303.54,99.06,D
38.19643,-96.53159,336.99,1.29,1.13,2025-04-21,2019,A,89,6.1NRT,299.07,48.34,D
17.50727,-90.93253,346.35,1.4,1.17,2025-04-21,2014,A,93,6.1NRT,301.63,74.67,D
38.16719,-96.74925,312.73,1.33,1.14,2025-04-21,2019,A,67,6.1NRT,297.99,9.79,D
17.89913,-88.57922,317.38,1.05,1.02,2025-04-21,2014,A,50,6.1NRT,299.77,7.65,D
38.16455,-96.76373,310.8,1.33,1.14,2025-04-21,2019,A,56,6.1NRT,297.71,7.92,D
17.83277,-89.36253,357.69,1.13,1.06,2025-04-21,2014,A,99,6.1NRT,294.83,90.37,D
38.16578,-96.75419,317.24,1.33,1.14,2025-04-21,2019,A,73,6.1NRT,298.14,15.49,D
17.56849,-91.1908,324.06,1.45,1.19,2025-04-21,2014,A,77,6.1NRT,300.1,22.29,D
38.14852,-97.01288,359.95,1.37,1.16,2025-04-21,2021,A,99,6.1NRT,300.84,129.37,D
38.14569,-97.02782,338,1.37,1.16,2025-04-21,2021,A,90,6.1NRT,300.1,56.7,D
17.57387,-91.19704,319.8,1.45,1.19,2025-04-21,2014,A,69,6.1NRT,299.56,15.23,D
38.48306,-95.74703,310.9,1.18,1.08,2025-04-21,2021,A,47,6.1NRT,297.59,7.64,D
17.81052,-90.26672,320.73,1.26,1.11,2025-04-21,2014,A,42,6.1NRT,301.1,14.55,D
38.48078,-95.76002,315.78,1.18,1.08,2025-04-21,2021,A,67,6.1NRT,297.81,12.01,D
17.73046,-90.82414,325.58,1.36,1.16,2025-04-21,2014,A,73,6.1NRT,303.96,20.63,D
38.55935,-95.95329,318.95,1.2,1.09,2025-04-21,2021,A,75,6.1NRT,298.35,15.19,D
17.74265,-90.81352,324.95,1.36,1.16,2025-04-21,2014,A,78,6.1NRT,304.86,21.35,D
38.43945,-96.6221,318.66,1.29,1.13,2025-04-21,2021,A,54,6.1NRT,300.54,14.17,D
17.74057,-90.82594,329.11,1.36,1.16,2025-04-21,2014,A,81,6.1NRT,304.92,29.91,D
38.57109,-95.94276,331.1,1.2,1.09,2025-04-21,2021,A,85,6.1NRT,298.58,32.42,D
17.6757,-91.2093,318.51,1.45,1.19,2025-04-21,2014,A,69,6.1NRT,301.73,11.76,D
38.56877,-95.95602,321.21,1.2,1.09,2025-04-21,2021,A,77,6.1NRT,298.77,17.45,D
17.67345,-91.22249,331.1,1.45,1.19,2025-04-21,2014,A,84,6.1NRT,301.15,35.3,D
38.47718,-96.47044,371.75,1.27,1.12,2025-04-21,2021,A,100,6.1NRT,303.08,165.4,D
17.75892,-90.77837,331.94,1.35,1.15,2025-04-21,2014,A,84,6.1NRT,299.52,34.36,D
38.47466,-96.48441,384.66,1.27,1.12,2025-04-21,2021,A,100,6.1NRT,306.69,239.17,D
17.6883,-91.1981,316.26,1.45,1.19,2025-04-21,2014,A,46,6.1NRT,299.29,8.39,D
38.45433,-96.59665,312.86,1.29,1.13,2025-04-21,2021,A,20,6.1NRT,298.46,7.72,D
17.76898,-90.78018,325.87,1.35,1.15,2025-04-21,2014,A,79,6.1NRT,299.22,22.3,D
38.45175,-96.61083,340.38,1.29,1.13,2025-04-21,2021,A,91,6.1NRT,300.86,54.09,D
17.78502,-90.80859,321.35,1.36,1.15,2025-04-21,2014,A,43,6.1NRT,300.08,14.15,D
38.44916,-96.62508,343.6,1.29,1.13,2025-04-21,2021,A,93,6.1NRT,300.86,62.39,D
17.78297,-90.82102,343.64,1.36,1.16,2025-04-21,2014,A,92,6.1NRT,301.79,62.85,D
38.48683,-96.47332,335.74,1.27,1.12,2025-04-21,2021,A,88,6.1NRT,299.28,43.37,D
18.20122,-88.29137,336.35,1.03,1.01,2025-04-21,2014,A,88,6.1NRT,304.47,28.69,D
38.48431,-96.4873,328.52,1.27,1.12,2025-04-21,2021,A,84,6.1NRT,299.16,30.37,D
18.07205,-89.42175,313.56,1.13,1.06,2025-04-21,2014,A,46,6.1NRT,297.4,7.2,D
38.49649,-96.47616,328.54,1.27,1.12,2025-04-21,2021,A,84,6.1NRT,299.04,29.68,D
18.25532,-88.48109,324.1,1.04,1.02,2025-04-21,2014,A,69,6.1NRT,300.42,15.79,D
38.49398,-96.49012,327.09,1.27,1.12,2025-04-21,2021,A,83,6.1NRT,298.45,28.11,D
18.29605,-88.33242,331.7,1.03,1.01,2025-04-21,2014,A,83,6.1NRT,303.13,21.47,D
38.49773,-96.48306,331.5,1.27,1.12,2025-04-21,2021,A,86,6.1NRT,299.52,35.68,D
18.29463,-88.34187,337.12,1.03,1.01,2025-04-21,2014,A,79,6.1NRT,300.73,29.25,D
38.71389,-96.07993,315.66,1.21,1.09,2025-04-21,2021,A,70,6.1NRT,297.68,12.14,D
18.24268,-89.45335,329.05,1.13,1.06,2025-04-21,2014,A,81,6.1NRT,295.28,25.77,D
38.68769,-96.22703,310.02,1.23,1.1,2025-04-21,2021,A,59,6.1NRT,297.74,6.79,D
18.04957,-90.76111,321,1.34,1.15,2025-04-21,2014,A,53,6.1NRT,304.25,12.76,D
38.67746,-96.39639,319.78,1.25,1.11,2025-04-21,2021,A,76,6.1NRT,299.65,16.3,D
18.52039,-88.50584,325.05,1.04,1.02,2025-04-21,2014,A,79,6.1NRT,301.07,16.04,D
38.86823,-95.67973,351.02,1.16,1.07,2025-04-21,2021,A,96,6.1NRT,298.39,75.66,D
38.866,-95.69255,307.26,1.16,1.07,2025-04-21,2021,A,42,6.1NRT,295.93,5.11,D
18.51894,-88.51537,322.52,1.04,1.02,2025-04-21,2014,A,75,6.1NRT,300.04,12.98,D
38.72678,-96.47595,321.72,1.26,1.11,2025-04-21,2021,A,78,6.1NRT,299.52,19.22,D
18.49242,-89.40409,320.48,1.12,1.05,2025-04-21,2014,A,72,6.1NRT,300.58,12.74,D
38.88935,-95.97655,309.72,1.19,1.08,2025-04-21,2021,A,56,6.1NRT,296.78,6.46,D
17.89891,-93.17019,323.03,1.99,1.38,2025-04-21,2014,A,76,6.1NRT,295.5,38.33,D
38.86286,-96.3484,310.18,1.23,1.1,2025-04-21,2021,A,57,6.1NRT,297.96,5.76,D
17.89565,-93.18817,366.3,2,1.38,2025-04-21,2014,A,100,6.1NRT,297.04,272.24,D
38.89912,-96.83781,313.78,1.3,1.13,2025-04-21,2021,A,67,6.1NRT,301.58,9.02,D
18.53266,-89.61971,327.76,1.14,1.06,2025-04-21,2014,A,80,6.1NRT,300.09,21.88,D
38.89858,-96.84287,314.11,1.3,1.13,2025-04-21,2021,A,62,6.1NRT,302.07,9.38,D
18.5525,-90.83465,332.86,1.33,1.14,2025-04-21,2014,A,83,6.1NRT,303.39,31.24,D
39.06012,-96.01176,323.89,1.18,1.08,2025-04-21,2021,A,65,6.1NRT,299.65,19.79,D
18.55339,-90.82788,324.9,1.32,1.14,2025-04-21,2014,A,49,6.1NRT,304,17.45,D
39.00466,-96.43192,319.6,1.24,1.11,2025-04-21,2021,A,73,6.1NRT,300.75,13.65,D
18.55133,-90.84003,322.96,1.33,1.14,2025-04-21,2014,A,56,6.1NRT,302.59,14.09,D
39.00219,-96.44556,321.22,1.24,1.11,2025-04-21,2021,A,76,6.1NRT,301.34,16,D
18.89609,-89.12812,322.28,1.08,1.04,2025-04-21,2014,A,75,6.1NRT,300.5,13.78,D
39.01421,-96.43472,317.8,1.24,1.11,2025-04-21,2021,A,45,6.1NRT,301.29,10.98,D
18.89456,-89.13799,367.39,1.08,1.04,2025-04-21,2014,A,100,6.1NRT,302.61,112.76,D
39.01174,-96.44842,318.4,1.24,1.11,2025-04-21,2021,A,47,6.1NRT,301.93,11.68,D
18.08158,-94.04742,313.99,2.3,1.47,2025-04-21,2014,A,61,6.1NRT,294.83,22.35,D
38.96111,-96.72674,312.26,1.28,1.12,2025-04-21,2021,A,63,6.1NRT,301.09,7.6,D
18.08095,-94.05403,312.94,2.3,1.47,2025-04-21,2014,A,57,6.1NRT,294.78,20.04,D
38.95849,-96.74106,315.69,1.28,1.12,2025-04-21,2021,A,69,6.1NRT,301.52,11.72,D
19.19975,-89.7233,345.81,1.13,1.06,2025-04-21,2014,A,70,6.1NRT,304.97,49.25,D
39.29641,-94.91211,329.16,1.07,1.03,2025-04-21,2021,A,73,6.1NRT,297.83,25.66,D
19.19807,-89.7337,328.96,1.13,1.06,2025-04-21,2014,A,44,6.1NRT,305.27,18.29,D
39.07361,-96.4595,329.99,1.24,1.11,2025-04-21,2021,A,55,6.1NRT,301.19,25.69,D
19.20901,-89.72495,337.54,1.13,1.06,2025-04-21,2014,A,88,6.1NRT,304.34,33.33,D
39.0711,-96.47329,334.12,1.24,1.11,2025-04-21,2021,A,70,6.1NRT,301.16,33.36,D
19.14528,-90.11839,334.12,1.18,1.08,2025-04-21,2014,A,76,6.1NRT,305.97,32.2,D
